Order_ID,Order_Date,Customer_Name,Segment,Region,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Type,Sales_Rep,Discount
SUD-2023-1925,17-07-2023,Sara Osman,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,5,"18,844 SDG",94219.49,79858.19,14361.3,Bank,Sara Ali,0.0
SUD-2025-1926,"Mar 02, 2025",Ali Ahmed,Small Business,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,6,3296.42,19778.54,16888.67,2889.87,Bank,Sara Ali,0.0
SUD-2024-1927,"Jul 10, 2024",Ali Ali,Small Business,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,1,82323.24,74090.91,54815.71,19275.2,Cash,Omer Abdelrahman,10.0
SUD-2025-1928,2025/04/18,Nour Osman,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,2,"38,951 SDG",77902.57,"63,016 SDG","14,886 SDG",Bank,Mona Abdalla,0.0
SUD-2025-1929,06/04/25,Omer Mohamed,Small Business,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,3,70691.67,212075.0,167420.53,"44,654 SDG",Bank,Sara Ali,0.0
SUD-2024-1930,29/05/24,Nour Khalid,Individual,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,9,65.3k,587361.3,475.4k,111945.74,,Fatima Khalid,0.0
SUD-2024-1931,29-07-2024,Eiman Hassan,Enterprise,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,2,"23,610 SDG",47219.72,42033.28,5186.44,Bank,Omer Abdelrahman,0.0
SUD-2023-1932,"Dec 01, 2023",Mohamed Ali,Small Business,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,10,74001.44,740014.4,644245.64,95768.76,Bank,Mona Abdalla,0.0
SUD-2025-1933,"Jul 04, 2025",Omer Musa,Enterprise,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,5,"15,838 SDG",75.2k,54294.91,20933.25,Bank,Omer Abdelrahman,5.0
SUD-2025-1934,"Oct 21, 2025",Sara Khalid,Enterprise,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,7,48818.73,341731.1,291699.62,50031.48,Cash,Yasir Hassan,0.0
SUD-2025-1935,09-12-2025,Khalid Osman,Small Business,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,2,46127.68,92255.37,78338.05,13917.32,Bank,Yasir Hassan,0.0
SUD-2024-1936,01-02-2024,Fatima Osman,Small Business,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,2,92559.15,175862.39,142865.81,"32,997 SDG",Cash,Mona Abdalla,5.0
SUD-2024-1937,12-04-2024,Rania Abdelsalam,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,10,16.6k,165536.65,142837.73,22698.92,Cash,Sara Ali,0.0
SUD-2024-1938,2024/07/27,Maha Hassan,Small Business,Red Sea,PORT SUDAN,PRD-101,HP LaserJet P1102,Electronics,-1,"21,275 SDG",-21275.44,-16.2k,-5106.54,Cash,Omer Abdelrahman,0.0
SUD-2023-1939,01/02/23,Fatima Osman,Individual,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,1,20929.68,20929.68,16628.7,4300.98,Cash,Fatima Khalid,0.0
SUD-2025-1940,19-10-2025,Omer Musa,Enterprise,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,2,88601.03,177202.06,148278.08,28923.98,Cash,Omer Abdelrahman,0.0
SUD-2024-1941,"Jul 21, 2024",Mohamed Khalid,Individual,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,10,73078.13,730.8k,524272.94,206508.4,Bank ,Omer Abdelrahman,0.0
SUD-2023-1942,"Dec 10, 2023",Ahmed Musa,Individual,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,8,22291.59,178332.75,133093.26,45239.49,Bank,Yasir Hassan,0.0
SUD-2023-1943,10/05/23,Fatima Khalid,Enterprise,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,9,"26,064 SDG",222846.87,171272.93,51573.94,,Yasir Hassan,5.0
SUD-2023-1944,"Apr 27, 2023",,Individual,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,2,96651.57,193.3k,163981.6,29321.53,Bank,Sara Ali,0.0
SUD-2023-1945,02/07/23,Omer Hassan,Enterprise,Khartoum, omdurman,PRD-108,Meeting Table,Furniture,8,9933.47,"71,521 SDG",60490.57,11030.39,Cash,Fatima Khalid,10.0
SUD-2023-1946,14-02-2023,Omer Musa,Small Business,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,2,21723.85,39102.93,28270.69,10832.24,Cash,Mona Abdalla,10.0
SUD-2024-1947,"Feb 16, 2024",Maha Osman,Enterprise,Red Sea, omdurman,PRD-102,Dell Latitude 5400,Electronics,9,"32,776 SDG","294,987 SDG",219268.24,75718.4,Bank,Mona Abdalla,0.0
SUD-2025-1948,19/01/25,Fatima Osman,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,10,92082.39,920823.87,707.6k,213238.39,Cash,Fatima Khalid,0.0
SUD-2023-1949,04-12-2023,Ali Mohamed,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,5,20653.02,92.9k,75346.42,17592.19,Cash,Sara Ali,10.0
SUD-2023-1950,17-03-2023,Huda Khalid,Individual,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,1,32594.8,30965.06,26607.04,4358.02,Cash,Mona Abdalla,5.0
SUD-2024-1951,20/12/24,Mohamed Abdelsalam,Enterprise,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,8,79805.64,574600.63,473839.86,100.8k,Bank,Omer Abdelrahman,10.0
SUD-2024-1952,21-12-2024,Rania Ali,Small Business,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,8,84813.89,678511.08,481914.32,196596.76,Bank,Yasir Hassan,0.0
SUD-2024-1953,"Apr 27, 2024",Fatima Abdelsalam,Enterprise,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,10,"59,175 SDG",591.8k,487.5k,"104,243 SDG",Bank,Omer Abdelrahman,0.0
SUD-2025-1954,2025/08/21,Sara Osman,Small Business,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,10,21998.31,219983.1,"186,924 SDG",33058.68,Bank,Sara Ali,0.0
SUD-2023-1955,31/07/23,Mohamed Ali,Individual,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,3,96792.58,275858.84,"245,908 SDG",29950.83,Bank,Fatima Khalid,5.0
SUD-2024-1956,2024/04/17,,Individual,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,1,"90,000 SDG",89999.61,75730.69,14268.92,Bank,Fatima Khalid,0.0
SUD-2024-1957,07/04/24,Nour Yousif,Small Business,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,10,"52,075 SDG",520751.33,370127.34,150623.99,Bank,Omer Abdelrahman,0.0
SUD-2024-1958,27-03-2024,Eiman Hassan,Individual,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,7,39994.13,279958.88,237302.57,42656.31,Cash,Omer Abdelrahman,0.0
SUD-2025-1959,15/02/25,Eiman Yousif,Enterprise,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,3,"50,252 SDG","143,217 SDG",124757.61,18459.18,Cash,Sara Ali,5.0
SUD-2024-1960,28/09/24,Rania Yousif,Enterprise,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,35480.83,"106,442 SDG",75966.74,30475.75,Bank,Mona Abdalla,0.0
SUD-2024-1961,2024/01/18,Sara Ali,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,4,81943.05,327772.19,255245.09,72527.1,Bank,Omer Abdelrahman,0.0
SUD-2025-1962,2025/02/17,Rania Hassan,Enterprise,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,3,35.3k,95365.16,68436.6,26928.56,Cash,Fatima Khalid,10.0
SUD-2025-1963,"Mar 10, 2025",Maha Mohamed,Small Business,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,3,18218.98,51924.09,41906.35,10017.74,Bank,Mona Abdalla,
SUD-2025-1964,2025/04/03,Maha Yousif,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,-6,22751.09,"-136,507 SDG",-104347.47,-32.2k,Cash,Mona Abdalla,0.0
SUD-2025-1965,24/11/25,Ali Ahmed,Small Business,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,10,67358.89,673588.9,599914.46,73674.44,Cash,Sara Ali,0.0
SUD-2024-1966,"Sep 22, 2024",Ahmed Ali,Enterprise,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,6,53703.62,322221.73,229.0k,93262.14,Cash,Mona Abdalla,0.0
SUD-2024-1967,2024/05/24,Rania Mohamed,Small Business,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,3,31671.96,"95,016 SDG",77236.83,17779.06,Bank,Mona Abdalla,0.0
SUD-2024-1968,19-12-2024,Eiman Yousif,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,10,71754.24,645788.15,527310.07,118478.08,Cash,Sara Ali,10.0
SUD-2025-1969,2025/05/10,Ahmed Osman,Individual,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,1,"72,671 SDG",72670.97,55642.5,17028.47,Bank,Omer Abdelrahman,0.0
SUD-2025-1970,20-05-2025,Rania Abdelsalam,Enterprise,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,9,41973.18,377758.63,274734.05,103024.58,Bank,Fatima Khalid,0.0
SUD-2024-1971,2024/07/30,Fatima Musa,Individual,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,8,77.9k,623144.88,499349.15,123795.73,Bank,Fatima Khalid,0.0
SUD-2024-1972,29-08-2024,Maha Yousif,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,5,80901.45,404507.26,288795.48,115.7k,Cash,Sara Ali,0.0
SUD-2025-1973,15/05/25,Rania Khalid,Enterprise,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,-9,34132.63,-291834.0,"-206,427 SDG",-85.4k,Cash,Sara Ali,5.0
SUD-2024-1974,2024/02/13,Ahmed Hassan,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,10,92212.52,922125.17,"747,441 SDG",174684.65,Bank,Sara Ali,0.0
SUD-2024-1975,20/10/24,Nour Musa,Individual,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,8,33811.7,"270,494 SDG",207591.22,62902.37,Cash,Sara Ali,0.0
SUD-2024-1976,2024/12/06,Mohamed Mohamed,Individual,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,9,25187.76,226689.83,178139.65,48550.18,Cash,Omer Abdelrahman,0.0
SUD-2023-1977,01/09/23,Mohamed Ali,Small Business,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,10,21105.91,211059.11,180191.59,30867.52,Cash,Yasir Hassan,0.0
SUD-2024-1978,08-10-2024,Fatima Khalid,Small Business,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,-9,13.7k,-123143.61,"-87,500 SDG",-35644.07,Bank,Omer Abdelrahman,0.0
SUD-2024-1979,08/12/24,Fatima Khalid,Enterprise,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,7,44.9k,298679.36,224750.75,73928.61,Cash,Mona Abdalla,5.0
SUD-2023-1980,"Aug 17, 2023",Ahmed Ali,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,2,62437.85,112388.12,86453.37,25934.75,Bank,Omer Abdelrahman,
SUD-2024-1981,19/04/24,Mohamed Musa,Individual,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,8,62487.52,449910.14,335755.13,114155.01,Bank,Yasir Hassan,10.0
SUD-2025-1982,26-06-2025,Mohamed Abdelsalam,Enterprise,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,2,97067.3,"174,721 SDG",143299.01,31422.12,Cash,Yasir Hassan,10.0
SUD-2023-1983,20/11/23,Ali Ahmed,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,10,63815.5,638155.01,508228.86,129.9k,Cash,Sara Ali,0.0
SUD-2025-1984,08-09-2025,Maha Yousif,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,6,18.6k,111818.41,87646.32,24172.09,Bank,Mona Abdalla,0.0
SUD-2023-1985,18-01-2023,Khalid Abdalla,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,9,55637.82,500740.37,356915.69,"143,825 SDG",Bank,Sara Ali,0.0
SUD-2025-1986,"Oct 12, 2025",Maha Musa,Small Business,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,85500.74,256502.23,205958.07,50544.16,Cash,Fatima Khalid,0.0
SUD-2024-1987,17/04/24,Ahmed Hassan,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,2,38944.64,77889.29,55764.29,22125.0,Bank,Mona Abdalla,0.0
SUD-2023-1988,2023/10/09,Sara Abdalla,Enterprise,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,10,58415.19,584151.95,476869.12,107282.83,Cash,Yasir Hassan,0.0
SUD-2023-1989,"Feb 01, 2023",Maha Ahmed,Enterprise,Khartoum,Khartoum,PRD-110,Desk Lamp,Electronics,5,"54,659 SDG",273296.84,230.6k,"42,676 SDG",Bank,Fatima Khalid,0.0
SUD-2023-1990,"Jun 30, 2023",Khalid Osman,Individual,Khartoum,Khartoum,PRD-102,Dell Latitude 5400,Electronics,2,84807.14,"169,614 SDG",141449.99,"28,164 SDG",Bank,Fatima Khalid,0.0
SUD-2025-1991,2025/09/12,Rania Hassan,Small Business,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,4,76132.21,304.5k,226922.07,77606.76,Bank,Yasir Hassan,0.0
SUD-2024-1992,30/05/24,Sara Musa,Individual,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,5,47.9k,239592.93,214898.3,24694.63,Bank,Sara Ali,0.0
SUD-2023-1993,31/05/23,Maha Abdalla,Enterprise,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,4,84183.67,319897.95,244267.98,75629.97,Cash,Omer Abdelrahman,5.0
SUD-2024-1994,22/12/24,Khalid Ahmed,Individual,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,1,10497.24,10497.24,"9,265 SDG",1231.89,Bank,Sara Ali,0.0
SUD-2024-1995,2024/10/10,Khalid Osman,Enterprise,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,8,"13,833 SDG",94065.56,"69,363 SDG",24702.91,Bank,Sara Ali,15.0
SUD-2025-1996,"Apr 16, 2025",Eiman Ahmed,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,10,37613.59,338522.27,255622.69,82899.58,Cash,Sara Ali,10.0
SUD-2023-1997,2023/03/12,Maha Musa,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,8,"63,492 SDG",457141.35,411200.3,45941.05,Bank,Sara Ali,10.0
SUD-2025-1998,23-05-2025,Omer Hassan,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,6,"32,410 SDG",194460.58,145544.3,48916.28,Cash,Sara Ali,0.0
SUD-2024-1999,04-01-2024,Omer Hassan,Enterprise,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,2,6605.27,13210.53,10317.82,2.9k,Cash,Yasir Hassan,0.0
SUD-2024-2000,"Apr 10, 2024",Ahmed Osman,Individual,Red Sea,PORT SUDAN,PRD-106,Stapler Set,Office Supplies,3,64757.31,"174,845 SDG",148298.75,26546.0,Bank,Omer Abdelrahman,10.0
SUD-2024-2001,2024/03/03,Fatima Hassan,Enterprise,Khartoum,Omdurman,PRD-104,Ergonomic Chair,Furniture,9,33969.61,290440.16,226.2k,64259.59,Cash,Yasir Hassan,5.0
SUD-2023-2002,"Sep 12, 2023",Eiman Ali,Individual,Red Sea, omdurman,PRD-108,Meeting Table,Furniture,2,74752.25,149504.51,106401.1,43103.41,Bank,Omer Abdelrahman,0.0
SUD-2023-2003,20/12/23,Fatima Yousif,Small Business,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,10,38196.7,381967.05,276409.57,105.6k,Cash,Mona Abdalla,0.0
SUD-2025-2004,2025/12/13,Khalid Khalid,Enterprise,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,8,59164.11,"425,982 SDG",311115.05,114866.54,Cash,Sara Ali,
SUD-2023-2005,21/10/23,Rania Khalid,Enterprise,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,7,43094.8,286580.41,224147.81,62432.6,Bank,Fatima Khalid,5.0
SUD-2025-2006,2025/08/03,Ahmed Mohamed,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,2,93529.84,187059.68,"160,774 SDG",26.3k,Cash,Yasir Hassan,0.0
SUD-2025-2007,"Jun 17, 2025",,Enterprise,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,3,52419.98,141533.95,112289.59,29244.36,Cash,Mona Abdalla,10.0
SUD-2024-2008,20/03/24,Khalid Ali,Individual,Red Sea, portsudan,PRD-104,Ergonomic Chair,Furniture,9,80184.86,649497.36,513997.67,135499.69,Bank,Sara Ali,10.0
SUD-2024-2009,13/07/24,Sara Musa,Individual,Kassala,KASSALA,PRD-106,Stapler Set,Office Supplies,6,69.5k,375482.88,337694.97,37787.91,Bank,Yasir Hassan,10.0
SUD-2023-2010,"Mar 17, 2023",Khalid Osman,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,7,4980.76,33122.03,28975.24,4146.79,Cash,Fatima Khalid,5.0
SUD-2024-2011,08-12-2024,Mohamed Mohamed,Enterprise,Khartoum,Omdurman,PRD-106,Stapler Set,Office Supplies,6,56653.49,"339,921 SDG",304014.78,35906.17,Bank,Yasir Hassan,0.0
SUD-2023-2012,25-05-2023,Khalid Yousif,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,2,84266.42,"168,533 SDG",138704.7,"29,828 SDG",Cash,Sara Ali,0.0
SUD-2024-2013,02/03/24,Fatima Yousif,Small Business,red sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,4,31190.22,118522.84,94145.69,24.4k,Bank,Yasir Hassan,5.0
SUD-2025-2014,"Sep 06, 2025",Omer Musa,Enterprise,Khartoum,Khartoum,PRD-110,Desk Lamp,Electronics,5,34607.49,155733.7,119697.75,36035.95,Cash,Yasir Hassan,10.0
SUD-2024-2015,11-02-2024,Eiman Abdalla,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,9,"19,558 SDG",158420.32,"125,480 SDG",32940.17,Bank,Yasir Hassan,10.0
SUD-2024-2016,2024/05/07,Fatima Osman,Small Business,Khartoum,Omdurman,PRD-109,Pen Box (50 pcs),Office Supplies,3,53112.0,159335.99,142172.78,17163.21,Cash,Sara Ali,0.0
SUD-2024-2017,25-03-2024,Ahmed Hassan,Small Business,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,5,9762.89,"48,814 SDG",34359.98,14454.46,Cash,Yasir Hassan,0.0
SUD-2024-2018,03-11-2024,Mohamed Abdalla,Enterprise,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,8,44.0k,"351,828 SDG","301,411 SDG","50,417 SDG",Cash,Yasir Hassan,0.0
SUD-2023-2019,21/05/23,Khalid Hassan,Small Business,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,8,89543.84,716350.72,578172.75,138177.97,Bank,Fatima Khalid,0.0
SUD-2024-2020,"Apr 17, 2024",Maha Abdelsalam,Small Business,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,10,"51,946 SDG",467516.99,400679.82,66837.17,Bank,Fatima Khalid,10.0
SUD-2025-2021,21-01-2025,Sara Osman,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,8,93237.86,745902.92,603779.29,142123.63,Bank,Yasir Hassan,0.0
SUD-2023-2022,2023/06/05,Huda Yousif,Small Business,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,5,16.0k,79979.01,60504.93,19474.08,Bank,Mona Abdalla,0.0
SUD-2023-2023,2023/01/19,Sara Yousif,Small Business,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,1,99.9k,99881.71,81474.35,18407.36,Cash,Sara Ali,0.0
SUD-2023-2024,09/02/23,Mohamed Yousif,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,3,73540.17,220620.51,157.3k,63366.58,Bank,Sara Ali,0.0
SUD-2023-2025,20-12-2023,Khalid Abdalla,Small Business,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,5,48.3k,"229,321 SDG",178545.48,"50,776 SDG",Bank,Sara Ali,
SUD-2023-2026,28-03-2023,Ahmed Hassan,Individual,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,9,2606.01,22281.42,"19,823 SDG",2.5k,Bank,Fatima Khalid,5.0
SUD-2025-2027,28-04-2025,Khalid Ali,Enterprise,Kassala,Kasala ,PRD-108,Meeting Table,Furniture,10,96153.14,961531.38,675802.07,285729.31,Cash,Sara Ali,0.0
SUD-2025-2028,"Sep 15, 2025",Ahmed Yousif,Individual,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,4,75372.45,"301,490 SDG",263331.89,38157.91,Cash,Omer Abdelrahman,0.0
SUD-2024-2029,07/09/24,Sara Yousif,Small Business,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,7,"54,266 SDG",379859.95,"278,754 SDG",101106.42,Bank,Mona Abdalla,0.0
SUD-2024-2030,2024/07/15,Mohamed Yousif,Small Business,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,4,61118.05,"244,472 SDG",197718.71,46753.5,,Yasir Hassan,0.0
SUD-2024-2031,20-11-2024,Omer Musa,Individual,Khartoum,Kasala ,PRD-101,HP LaserJet P1102,Electronics,2,10874.83,21749.66,15804.72,5944.94,Bank,Omer Abdelrahman,0.0
SUD-2024-2032,09-12-2024,Omer Musa,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,3,3338.85,9014.88,6362.6,2652.28,Bank,Fatima Khalid,10.0
SUD-2023-2033,28/09/23,Mohamed Hassan,Enterprise,Kassala,Kassala,PRD-108,Meeting Table,Furniture,8,"34,913 SDG",279301.29,240.0k,"39,290 SDG",Cash,Fatima Khalid,0.0
SUD-2023-2034,17-03-2023,Rania Abdelsalam,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,4,25352.39,"101,410 SDG",81218.97,20190.58,Bank,Fatima Khalid,0.0
SUD-2025-2035,"Nov 11, 2025",Eiman Ahmed,Individual,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,7,52087.19,364610.36,325740.6,38869.76,Bank,Fatima Khalid,0.0
SUD-2025-2036,2025/08/08,Ali Ahmed,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,2,66125.95,119026.72,89130.72,29896.0,Bank,Yasir Hassan,10.0
SUD-2024-2037,"Sep 10, 2024",Khalid Hassan,Individual,Khartoum,Khartoum,PRD-102,Dell Latitude 5400,Electronics,2,38460.27,76920.54,60888.77,16031.77,Bank,Yasir Hassan,0.0
SUD-2025-2038,"Jul 20, 2025",Ahmed Khalid,Individual,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,8,96739.95,657831.69,493062.17,164769.52,Cash,Yasir Hassan,15.0
SUD-2024-2039,2024/01/04,Fatima Osman,Small Business,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,7,96728.98,677102.84,517441.59,159661.25,Bank,Mona Abdalla,0.0
SUD-2025-2040,25/07/25,Sara Musa,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,6,"28,144 SDG",168861.97,"125,982 SDG",42880.16,Bank,Mona Abdalla,
SUD-2025-2041,09/03/25,Sara Abdelsalam,Enterprise,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,8,15618.96,118704.11,84230.39,34473.72,Bank,Mona Abdalla,5.0
SUD-2024-2042,12/05/24,Rania Khalid,Small Business,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,2,2666.06,5065.52,4066.68,998.84,Bank,Yasir Hassan,5.0
SUD-2024-2043,2024/03/14,Ali Mohamed,Enterprise,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,10,79060.5,790605.02,553851.73,236753.29,Bank,Sara Ali,0.0
SUD-2025-2044,09-09-2025,Sara Osman,Small Business,Kassala, omdurman,PRD-107,Canon Printer Ink,Electronics,7,50612.19,354285.31,"282,868 SDG",71417.4,Bank,Sara Ali,0.0
SUD-2023-2045,"Nov 10, 2023",Mohamed Osman,Enterprise,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,3,22675.05,64623.89,45629.04,18994.85,Bank,Fatima Khalid,5.0
SUD-2024-2046,22-12-2024,Omer Abdelsalam,Enterprise,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,2,32347.55,58225.59,48.6k,9582.24,Cash,Sara Ali,10.0
SUD-2025-2047,08-03-2025,Sara Osman,Small Business,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,1,62783.02,62783.02,45525.77,17257.25,Bank,Mona Abdalla,0.0
SUD-2025-2048,29/03/25,Fatima Osman,Small Business,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,1,28571.94,27143.34,22922.07,4221.27,Cash,Fatima Khalid,5.0
SUD-2023-2049,2023/08/07,Huda Ali,Small Business,Khartoum,Khartoum,PRD-110,Desk Lamp,Electronics,3,15653.31,42263.94,37.0k,"5,312 SDG",Cash,Yasir Hassan,10.0
SUD-2025-2050,16-09-2025,Nour Khalid,Enterprise,Khartoum,Khartoum,PRD-110,Desk Lamp,Electronics,4,25682.57,102730.3,78.4k,24307.96,Cash,Omer Abdelrahman,0.0
SUD-2025-2051,"Feb 25, 2025",Ahmed Abdelsalam,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,9,78217.34,633560.42,550546.78,"83,014 SDG",Bank,Yasir Hassan,10.0
SUD-2025-2052,"Sep 19, 2025",Omer Abdalla,Enterprise,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,1,19920.72,19920.72,16476.95,3.4k,Bank,Mona Abdalla,0.0
SUD-2024-2053,05/09/24,Mohamed Abdelsalam,Small Business,Khartoum,Omdurman,PRD-108,Meeting Table,Furniture,4,"24,132 SDG","96,529 SDG",84293.74,12235.4,Bank,Fatima Khalid,0.0
SUD-2024-2054,16/04/24,Sara Khalid,Enterprise,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,7,86496.72,"575,203 SDG",515831.44,"59,372 SDG",Bank,Yasir Hassan,5.0
SUD-2023-2055,25/03/23,Eiman Musa,Individual,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,7,98762.11,691334.77,575.5k,115823.75,Bank,Omer Abdelrahman,0.0
